unit_id,timestamp,period,sensor,value,fail,severity,rules
U0105,2008-08-05 02:45:00,train,sensor_028,65.7333,0,warning,rule4
U0105,2008-08-05 02:45:00,train,sensor_059,29.0264,0,alarm,"rule2, rule3, rule4"
U0105,2008-08-05 02:45:00,train,sensor_079,0.0725,0,alarm,"rule2, rule3, rule4"
U0105,2008-08-05 02:45:00,train,sensor_103,-0.0056,0,warning,"rule3, rule4"
U0105,2008-08-05 02:45:00,train,sensor_129,0.7569,0,warning,rule4
U0106,2008-08-05 03:17:00,train,sensor_028,66.9778,0,warning,rule4
U0106,2008-08-05 03:17:00,train,sensor_059,27.7364,0,alarm,"rule2, rule3, rule4"
U0106,2008-08-05 03:17:00,train,sensor_079,0.0141,0,alarm,"rule2, rule3, rule4"
U0106,2008-08-05 03:17:00,train,sensor_103,-0.0066,0,warning,rule4
U0106,2008-08-05 03:17:00,train,sensor_129,0.0,0,warning,rule4
U0107,2008-08-05 03:36:00,train,sensor_028,61.6444,0,warning,rule4
U0107,2008-08-05 03:36:00,train,sensor_059,24.8282,0,alarm,"rule2, rule3, rule4"
U0107,2008-08-05 03:36:00,train,sensor_079,0.0706,0,alarm,"rule2, rule3, rule4"
U0107,2008-08-05 03:36:00,train,sensor_103,-0.0059,0,warning,rule4
U0107,2008-08-05 03:36:00,train,sensor_129,0.7569,0,warning,rule4
U0108,2008-08-05 03:54:00,train,sensor_028,65.4333,0,warning,"rule3, rule4"
U0108,2008-08-05 03:54:00,train,sensor_059,24.6118,0,warning,"rule3, rule4"
U0108,2008-08-05 03:54:00,train,sensor_079,0.0918,0,alarm,"rule2, rule3, rule4"
U0108,2008-08-05 03:54:00,train,sensor_103,-0.0064,0,warning,rule4
U0108,2008-08-05 03:54:00,train,sensor_129,0.7569,0,warning,rule4
U0108,2008-08-05 03:54:00,train,sensor_430,8.133,0,warning,rule4
U0109,2008-08-05 04:32:00,train,sensor_028,62.9667,0,warning,"rule3, rule4"
U0109,2008-08-05 04:32:00,train,sensor_059,27.7155,0,warning,"rule3, rule4"
U0109,2008-08-05 04:32:00,train,sensor_079,0.0488,0,alarm,"rule2, rule3, rule4"
U0109,2008-08-05 04:32:00,train,sensor_103,-0.0075,0,warning,rule4
U0109,2008-08-05 04:32:00,train,sensor_129,0.7569,0,warning,"rule3, rule4"
U0110,2008-08-05 04:35:00,train,sensor_028,63.6444,0,warning,"rule3, rule4"
U0110,2008-08-05 04:35:00,train,sensor_059,23.7864,0,warning,"rule3, rule4"
U0110,2008-08-05 04:35:00,train,sensor_079,0.0716,0,alarm,"rule2, rule3, rule4"
U0110,2008-08-05 04:35:00,train,sensor_103,-0.0068,0,warning,rule4
U0110,2008-08-05 04:35:00,train,sensor_129,0.0473,0,warning,rule4
U0110,2008-08-05 04:35:00,train,sensor_431,23.0036,0,warning,rule4
U0111,2008-08-05 05:11:00,train,sensor_028,68.3333,0,warning,"rule3, rule4"
U0111,2008-08-05 05:11:00,train,sensor_059,20.6,0,warning,"rule3, rule4"
U0111,2008-08-05 05:11:00,train,sensor_079,0.0178,0,warning,"rule3, rule4"
U0111,2008-08-05 05:11:00,train,sensor_103,-0.0054,0,warning,rule4
U0112,2008-08-05 06:10:00,train,sensor_028,67.4,0,warning,rule4
U0112,2008-08-05 06:10:00,train,sensor_059,29.7509,0,warning,"rule3, rule4"
U0112,2008-08-05 06:10:00,train,sensor_103,-0.005,0,warning,rule4
U0113,2008-08-05 06:11:00,train,sensor_028,63.3556,0,warning,rule4
U0113,2008-08-05 06:11:00,train,sensor_059,23.9945,0,warning,"rule3, rule4"
U0113,2008-08-05 06:11:00,train,sensor_103,-0.0066,0,warning,rule4
U0114,2008-08-05 06:21:00,train,sensor_059,16.7909,0,warning,"rule3, rule4"
U0114,2008-08-05 06:21:00,train,sensor_103,-0.0055,0,warning,rule4
U0115,2008-08-05 07:12:00,train,sensor_059,23.7136,0,warning,"rule3, rule4"
U0116,2008-08-05 07:12:00,train,sensor_059,18.5764,1,warning,"rule3, rule4"
U0115,2008-08-05 07:12:00,train,sensor_103,-0.0057,0,warning,"rule3, rule4"
U0116,2008-08-05 07:12:00,train,sensor_103,-0.004,1,warning,"rule3, rule4"
U0117,2008-08-05 07:48:00,train,sensor_028,62.2111,0,warning,rule3
U0117,2008-08-05 07:48:00,train,sensor_059,24.2918,0,warning,"rule3, rule4"
U0117,2008-08-05 07:48:00,train,sensor_079,0.0659,0,warning,rule3
U0117,2008-08-05 07:48:00,train,sensor_103,-0.0051,0,warning,"rule3, rule4"
U0117,2008-08-05 07:48:00,train,sensor_510,136.9193,0,warning,rule4
U0118,2008-08-05 08:50:00,train,sensor_028,64.7111,0,warning,rule3
U0118,2008-08-05 08:50:00,train,sensor_059,25.5127,0,warning,"rule3, rule4"
U0118,2008-08-05 08:50:00,train,sensor_079,0.0271,0,warning,rule3
U0118,2008-08-05 08:50:00,train,sensor_103,-0.0044,0,warning,"rule3, rule4"
U0118,2008-08-05 08:50:00,train,sensor_510,77.2727,0,warning,rule4
U0119,2008-08-05 09:48:00,train,sensor_028,63.9444,0,warning,rule3
U0119,2008-08-05 09:48:00,train,sensor_059,26.7064,0,warning,"rule3, rule4"
U0119,2008-08-05 09:48:00,train,sensor_079,0.0726,0,warning,rule3
U0119,2008-08-05 09:48:00,train,sensor_103,-0.0062,0,warning,"rule3, rule4"
U0119,2008-08-05 09:48:00,train,sensor_510,54.6185,0,warning,rule4
U0120,2008-08-05 14:17:00,train,sensor_028,65.7778,0,warning,rule3
U0120,2008-08-05 14:17:00,train,sensor_059,8.9136,0,warning,"rule3, rule4"
U0120,2008-08-05 14:17:00,train,sensor_079,0.0599,0,warning,"rule3, rule4"
U0120,2008-08-05 14:17:00,train,sensor_103,-0.0039,0,warning,"rule3, rule4"
U0120,2008-08-05 14:17:00,train,sensor_510,93.9683,0,warning,rule4
U0121,2008-08-05 14:45:00,train,sensor_028,68.2556,0,warning,rule3
U0121,2008-08-05 14:45:00,train,sensor_059,8.9418,0,warning,rule4
U0121,2008-08-05 14:45:00,train,sensor_079,0.0059,0,warning,"rule3, rule4"
U0121,2008-08-05 14:45:00,train,sensor_103,-0.0017,0,warning,"rule3, rule4"
U0121,2008-08-05 14:45:00,train,sensor_510,301.4493,0,warning,rule4
U0122,2008-08-05 15:45:00,train,sensor_028,67.1778,0,warning,rule4
U0122,2008-08-05 15:45:00,train,sensor_059,6.9918,0,warning,rule4
U0122,2008-08-05 15:45:00,train,sensor_079,0.0515,0,warning,"rule3, rule4"
U0122,2008-08-05 15:45:00,train,sensor_103,-0.0057,0,warning,"rule3, rule4"
U0122,2008-08-05 15:45:00,train,sensor_510,58.1498,0,warning,rule4
U0123,2008-08-05 20:04:00,train,sensor_028,67.5778,0,warning,rule4
U0123,2008-08-05 20:04:00,train,sensor_059,16.6036,0,warning,rule4
U0123,2008-08-05 20:04:00,train,sensor_103,-0.0062,0,warning,"rule3, rule4"
U0123,2008-08-05 20:04:00,train,sensor_510,77.1084,0,warning,rule4
U0124,2008-08-05 21:07:00,train,sensor_028,63.1444,0,warning,rule4
U0124,2008-08-05 21:07:00,train,sensor_059,16.5255,0,warning,rule4
U0124,2008-08-05 21:07:00,train,sensor_103,-0.0017,0,warning,"rule3, rule4"
U0124,2008-08-05 21:07:00,train,sensor_510,243.4783,0,warning,rule4
U0125,2008-08-05 21:22:00,train,sensor_028,65.4778,0,warning,rule4
U0125,2008-08-05 21:22:00,train,sensor_059,29.1918,0,warning,rule4
U0125,2008-08-05 21:22:00,train,sensor_103,-0.005,0,warning,"rule3, rule4"
U0125,2008-08-05 21:22:00,train,sensor_510,88.665,0,warning,rule4
U0126,2008-08-05 23:02:00,train,sensor_028,61.8778,0,warning,rule4
U0126,2008-08-05 23:02:00,train,sensor_059,10.08,0,warning,"rule3, rule4"
U0126,2008-08-05 23:02:00,train,sensor_103,-0.004,0,warning,"rule3, rule4"
U0126,2008-08-05 23:02:00,train,sensor_510,82.243,0,warning,rule4
U0127,2008-08-05 23:06:00,train,sensor_028,61.8333,0,warning,"rule3, rule4"
U0127,2008-08-05 23:06:00,train,sensor_059,3.9055,0,warning,"rule3, rule4"
U0127,2008-08-05 23:06:00,train,sensor_103,-0.0068,0,warning,"rule3, rule4"
U0127,2008-08-05 23:06:00,train,sensor_510,61.7647,0,warning,rule4
U0128,2008-08-05 23:38:00,train,sensor_028,68.4333,0,warning,"rule3, rule4"
U0128,2008-08-05 23:38:00,train,sensor_059,26.6527,0,warning,"rule3, rule4"
U0128,2008-08-05 23:38:00,train,sensor_103,-0.0059,0,warning,"rule3, rule4"
U0128,2008-08-05 23:38:00,train,sensor_510,79.661,0,warning,"rule3, rule4"
U0129,2008-08-06 00:04:00,train,sensor_028,66.9333,0,warning,rule4
U0129,2008-08-06 00:04:00,train,sensor_059,17.6864,0,warning,"rule3, rule4"
U0129,2008-08-06 00:04:00,train,sensor_103,-0.0047,0,warning,"rule3, rule4"
U0129,2008-08-06 00:04:00,train,sensor_510,113.0667,0,warning,"rule3, rule4"
U0130,2008-08-06 02:20:00,train,sensor_028,61.6778,0,warning,rule4
U0130,2008-08-06 02:20:00,train,sensor_059,15.0182,0,warning,"rule3, rule4"
U0130,2008-08-06 02:20:00,train,sensor_103,-0.0059,0,warning,"rule3, rule4"
U0130,2008-08-06 02:20:00,train,sensor_510,62.5793,0,warning,rule4
U0131,2008-08-06 03:22:00,train,sensor_059,15.7936,0,warning,"rule3, rule4"
U0131,2008-08-06 03:22:00,train,sensor_103,-0.0056,0,warning,"rule3, rule4"
U0131,2008-08-06 03:22:00,train,sensor_510,89.6861,0,warning,rule4
U0132,2008-08-06 05:40:00,train,sensor_059,6.6636,1,warning,"rule3, rule4"
U0132,2008-08-06 05:40:00,train,sensor_103,-0.0067,1,warning,"rule3, rule4"
U0133,2008-08-06 09:56:00,train,sensor_059,10.2109,0,warning,"rule3, rule4"
U0133,2008-08-06 09:56:00,train,sensor_103,-0.0045,0,warning,"rule3, rule4"
U0133,2008-08-06 09:56:00,train,sensor_129,0.6623,0,warning,rule4
U0134,2008-08-06 09:57:00,train,sensor_103,-0.0056,0,warning,"rule3, rule4"
U0135,2008-08-06 12:33:00,train,sensor_103,-0.0041,0,warning,"rule3, rule4"
U0135,2008-08-06 12:33:00,train,sensor_129,-0.0473,0,warning,rule4
U0136,2008-08-06 13:35:00,train,sensor_103,-0.007,0,warning,rule4
U0136,2008-08-06 13:35:00,train,sensor_129,0.3311,0,warning,rule4
U0137,2008-08-06 17:35:00,train,sensor_059,25.9591,0,warning,rule3
U0137,2008-08-06 17:35:00,train,sensor_103,-0.0093,0,warning,rule4
U0137,2008-08-06 17:35:00,train,sensor_129,0.3311,0,warning,rule4
U0138,2008-08-06 18:00:00,train,sensor_059,23.8864,0,warning,rule3
U0138,2008-08-06 18:00:00,train,sensor_103,-0.005,0,warning,rule4
U0139,2008-08-06 18:34:00,train,sensor_028,67.3111,0,warning,rule4
U0139,2008-08-06 18:34:00,train,sensor_059,23.0364,0,warning,rule3
U0139,2008-08-06 18:34:00,train,sensor_079,0.0659,0,warning,rule3
U0139,2008-08-06 18:34:00,train,sensor_103,-0.0068,0,warning,rule4
U0140,2008-08-06 19:13:00,train,sensor_021,-6569.5,0,alarm,rule2
U0140,2008-08-06 19:13:00,train,sensor_028,63.8444,0,warning,rule4
U0140,2008-08-06 19:13:00,train,sensor_059,22.7418,0,warning,rule3
U0140,2008-08-06 19:13:00,train,sensor_079,0.0724,0,warning,rule3
U0140,2008-08-06 19:13:00,train,sensor_103,-0.0062,0,warning,rule4
U0140,2008-08-06 19:13:00,train,sensor_129,0.6623,0,warning,rule3
U0141,2008-08-06 19:24:00,train,sensor_021,-6480.5,0,warning,rule3
U0141,2008-08-06 19:24:00,train,sensor_028,65.9556,0,warning,rule4
U0141,2008-08-06 19:24:00,train,sensor_059,-9.2836,0,warning,rule3
U0141,2008-08-06 19:24:00,train,sensor_079,-0.0065,0,warning,rule3
U0141,2008-08-06 19:24:00,train,sensor_103,-0.0034,0,warning,rule4
U0142,2008-08-06 20:00:00,train,sensor_021,-6364.25,0,warning,rule3
U0142,2008-08-06 20:00:00,train,sensor_028,65.8333,0,warning,rule4
U0142,2008-08-06 20:00:00,train,sensor_103,-0.0045,0,warning,"rule3, rule4"
U0143,2008-08-06 20:17:00,train,sensor_021,-6473.25,0,warning,rule3
U0143,2008-08-06 20:17:00,train,sensor_028,62.9667,0,warning,rule4
U0143,2008-08-06 20:17:00,train,sensor_103,-0.0053,0,warning,"rule3, rule4"
U0144,2008-08-06 21:15:00,train,sensor_028,64.0778,0,warning,rule4
U0144,2008-08-06 21:15:00,train,sensor_103,-0.0049,0,warning,"rule3, rule4"
U0144,2008-08-06 21:15:00,train,sensor_510,77.7494,0,warning,rule3
U0145,2008-08-06 22:27:00,train,sensor_021,-1918.25,0,alarm,rule2
U0145,2008-08-06 22:27:00,train,sensor_028,63.4889,0,warning,rule4
U0145,2008-08-06 22:27:00,train,sensor_103,-0.0042,0,warning,"rule3, rule4"
U0145,2008-08-06 22:27:00,train,sensor_163,0.876,0,alarm,rule2
U0145,2008-08-06 22:27:00,train,sensor_430,400.0,0,alarm,rule2
U0145,2008-08-06 22:27:00,train,sensor_431,400.0,0,alarm,rule2
U0145,2008-08-06 22:27:00,train,sensor_510,56.4706,0,warning,rule3
U0146,2008-08-06 23:40:00,train,sensor_021,-5478.25,0,alarm,rule2
U0146,2008-08-06 23:40:00,train,sensor_028,62.9889,0,warning,"rule3, rule4"
U0146,2008-08-06 23:40:00,train,sensor_103,-0.0046,0,warning,"rule3, rule4"
U0146,2008-08-06 23:40:00,train,sensor_163,0.11,0,alarm,rule2
U0146,2008-08-06 23:40:00,train,sensor_430,10.9889,0,alarm,rule2
U0146,2008-08-06 23:40:00,train,sensor_431,10.5596,0,alarm,rule2
U0146,2008-08-06 23:40:00,train,sensor_510,110.5691,0,warning,rule3
U0147,2008-08-06 23:45:00,train,sensor_028,68.0444,0,warning,"rule3, rule4"
U0147,2008-08-06 23:45:00,train,sensor_103,-0.0071,0,warning,"rule3, rule4"
U0147,2008-08-06 23:45:00,train,sensor_510,85.7645,0,warning,rule3
U0148,2008-08-07 00:51:00,train,sensor_028,63.0,0,warning,"rule3, rule4"
U0148,2008-08-07 00:51:00,train,sensor_103,-0.0057,0,warning,"rule3, rule4"
U0148,2008-08-07 00:51:00,train,sensor_510,116.5563,0,warning,"rule3, rule4"
U0149,2008-08-07 07:30:00,train,sensor_028,66.2222,0,warning,rule4
U0149,2008-08-07 07:30:00,train,sensor_059,26.2655,0,warning,rule3
U0149,2008-08-07 07:30:00,train,sensor_103,-0.007,0,warning,rule4
U0149,2008-08-07 07:30:00,train,sensor_510,58.5714,0,warning,rule4
U0150,2008-08-07 08:21:00,train,sensor_028,65.3222,0,warning,rule4
U0150,2008-08-07 08:21:00,train,sensor_059,-21.2055,0,warning,rule3
U0150,2008-08-07 08:21:00,train,sensor_103,-0.0073,0,warning,rule4
U0150,2008-08-07 08:21:00,train,sensor_129,0.0946,0,warning,rule4
U0150,2008-08-07 08:21:00,train,sensor_510,54.8885,0,warning,rule4
U0151,2008-08-07 08:45:00,train,sensor_028,65.0444,0,warning,rule4
U0151,2008-08-07 08:45:00,train,sensor_103,-0.0071,0,warning,rule4
U0151,2008-08-07 08:45:00,train,sensor_129,0.1892,0,warning,rule4
U0151,2008-08-07 08:45:00,train,sensor_510,66.4311,0,warning,rule4
U0152,2008-08-07 08:55:00,train,sensor_028,64.0,0,warning,"rule3, rule4"
U0152,2008-08-07 08:55:00,train,sensor_103,-0.0037,0,warning,rule4
U0152,2008-08-07 08:55:00,train,sensor_129,-0.0946,0,warning,rule4
U0152,2008-08-07 08:55:00,train,sensor_510,126.5993,0,warning,rule4
U0153,2008-08-07 10:12:00,train,sensor_028,66.7111,0,warning,rule4
U0153,2008-08-07 10:12:00,train,sensor_103,-0.0056,0,warning,rule4
U0153,2008-08-07 10:12:00,train,sensor_129,0.6623,0,warning,rule4
U0153,2008-08-07 10:12:00,train,sensor_510,66.5169,0,warning,rule4
U0154,2008-08-07 11:10:00,train,sensor_028,67.9778,0,warning,rule4
U0154,2008-08-07 11:10:00,train,sensor_103,-0.0043,0,warning,rule4
U0154,2008-08-07 11:10:00,train,sensor_129,0.0946,0,warning,rule4
U0154,2008-08-07 11:10:00,train,sensor_163,0.041,0,warning,rule3
U0154,2008-08-07 11:10:00,train,sensor_510,86.8035,0,warning,rule4
U0155,2008-08-07 11:40:00,train,sensor_028,65.8,1,warning,rule4
U0155,2008-08-07 11:40:00,train,sensor_103,-0.006,1,warning,"rule3, rule4"
U0155,2008-08-07 11:40:00,train,sensor_129,0.6623,1,warning,rule4
U0155,2008-08-07 11:40:00,train,sensor_510,68.7631,1,warning,rule4
U0156,2008-08-08 04:55:00,train,sensor_103,-0.0043,0,warning,"rule3, rule4"
U0156,2008-08-08 04:55:00,train,sensor_129,0.0946,0,warning,rule4
U0156,2008-08-08 04:55:00,train,sensor_510,142.6901,0,warning,rule4
U0157,2008-08-08 07:26:00,train,sensor_103,-0.0054,0,warning,"rule3, rule4"
U0157,2008-08-08 07:26:00,train,sensor_129,0.6623,0,warning,rule4
U0157,2008-08-08 07:26:00,train,sensor_510,65.1163,0,warning,rule4
U0158,2008-08-08 08:44:00,train,sensor_103,-0.0057,1,warning,"rule3, rule4"
U0158,2008-08-08 08:44:00,train,sensor_129,-0.0473,1,warning,rule4
U0158,2008-08-08 08:44:00,train,sensor_510,98.0306,1,warning,rule4
U0159,2008-08-08 12:37:00,train,sensor_103,-0.0043,1,warning,"rule3, rule4"
U0159,2008-08-08 12:37:00,train,sensor_129,-0.0946,1,warning,rule4
U0159,2008-08-08 12:37:00,train,sensor_510,141.0405,1,warning,rule4
U0160,2008-08-08 20:21:00,train,sensor_103,-0.0049,0,warning,"rule3, rule4"
U0160,2008-08-08 20:21:00,train,sensor_129,0.1419,0,warning,rule4
U0160,2008-08-08 20:21:00,train,sensor_510,117.2237,0,warning,"rule3, rule4"
U0161,2008-08-08 21:22:00,train,sensor_103,-0.0056,0,warning,"rule3, rule4"
U0161,2008-08-08 21:22:00,train,sensor_129,0.7569,0,warning,rule4
U0161,2008-08-08 21:22:00,train,sensor_510,97.7778,0,warning,"rule3, rule4"
U0162,2008-08-08 21:53:00,train,sensor_079,0.0273,0,warning,rule3
U0162,2008-08-08 21:53:00,train,sensor_103,-0.0014,0,warning,"rule3, rule4"
U0162,2008-08-08 21:53:00,train,sensor_129,0.1419,0,warning,rule4
U0162,2008-08-08 21:53:00,train,sensor_510,289.6552,0,warning,"rule3, rule4"
U0163,2008-08-08 22:06:00,train,sensor_079,0.034,0,warning,rule3
U0163,2008-08-08 22:06:00,train,sensor_103,-0.0054,0,warning,"rule3, rule4"
U0163,2008-08-08 22:06:00,train,sensor_129,0.7569,0,warning,rule4
U0163,2008-08-08 22:06:00,train,sensor_510,68.046,0,warning,"rule3, rule4"
U0164,2008-08-08 22:25:00,train,sensor_079,0.0102,0,warning,rule3
U0164,2008-08-08 22:25:00,train,sensor_103,-0.0065,0,warning,"rule3, rule4"
U0164,2008-08-08 22:25:00,train,sensor_510,79.5411,0,warning,"rule3, rule4"
U0165,2008-08-09 02:15:00,train,sensor_103,-0.0061,0,warning,"rule3, rule4"
U0165,2008-08-09 02:15:00,train,sensor_510,63.8037,0,warning,rule4
U0166,2008-08-09 02:37:00,train,sensor_103,-0.0054,0,warning,"rule3, rule4"
U0166,2008-08-09 02:37:00,train,sensor_510,81.106,0,warning,rule4
U0167,2008-08-09 06:05:00,train,sensor_103,-0.0045,0,warning,"rule3, rule4"
U0167,2008-08-09 06:05:00,train,sensor_510,61.5385,0,warning,rule4
U0168,2008-08-09 09:16:00,train,sensor_103,-0.0061,1,warning,"rule3, rule4"
U0168,2008-08-09 09:16:00,train,sensor_510,111.7043,1,warning,rule4
U0169,2008-08-09 09:22:00,train,sensor_103,-0.0065,0,warning,"rule3, rule4"
U0169,2008-08-09 09:22:00,train,sensor_510,93.8462,0,warning,rule4
U0170,2008-08-09 11:42:00,train,sensor_103,-0.0066,1,warning,rule4
U0170,2008-08-09 11:42:00,train,sensor_510,74.1021,1,warning,rule4
U0171,2008-08-09 17:34:00,train,sensor_103,-0.0022,0,warning,rule4
U0171,2008-08-09 17:34:00,train,sensor_510,205.5866,0,warning,rule4
U0172,2008-08-09 19:03:00,train,sensor_079,0.0423,0,warning,rule3
U0172,2008-08-09 19:03:00,train,sensor_103,-0.0051,0,warning,rule4
U0172,2008-08-09 19:03:00,train,sensor_129,0.0,0,warning,rule4
U0172,2008-08-09 19:03:00,train,sensor_510,147.4201,0,warning,"rule3, rule4"
U0173,2008-08-09 20:04:00,train,sensor_059,4.6609,0,warning,rule4
U0173,2008-08-09 20:04:00,train,sensor_079,0.0747,0,warning,rule3
U0173,2008-08-09 20:04:00,train,sensor_103,-0.0043,0,warning,rule4
U0173,2008-08-09 20:04:00,train,sensor_129,0.1419,0,warning,rule4
U0173,2008-08-09 20:04:00,train,sensor_510,136.0231,0,warning,"rule3, rule4"
U0174,2008-08-09 21:07:00,train,sensor_028,65.3111,0,warning,rule3
U0174,2008-08-09 21:07:00,train,sensor_059,26.0509,0,warning,rule4
U0174,2008-08-09 21:07:00,train,sensor_079,0.053,0,warning,rule3
U0174,2008-08-09 21:07:00,train,sensor_103,-0.0029,0,warning,"rule3, rule4"
U0174,2008-08-09 21:07:00,train,sensor_129,0.0,0,warning,rule4
U0174,2008-08-09 21:07:00,train,sensor_510,160.0,0,warning,"rule3, rule4"
U0175,2008-08-09 22:15:00,train,sensor_028,62.7444,0,warning,rule3
U0175,2008-08-09 22:15:00,train,sensor_059,17.1673,0,warning,"rule3, rule4"
U0175,2008-08-09 22:15:00,train,sensor_079,0.03,0,warning,rule3
U0175,2008-08-09 22:15:00,train,sensor_103,-0.0022,0,alarm,"rule2, rule3, rule4"
U0175,2008-08-09 22:15:00,train,sensor_129,-0.0946,0,warning,rule4
U0175,2008-08-09 22:15:00,train,sensor_510,113.6364,0,warning,"rule3, rule4"
U0176,2008-08-09 22:37:00,train,sensor_028,65.8444,0,warning,rule3
U0176,2008-08-09 22:37:00,train,sensor_059,27.7282,0,warning,"rule3, rule4"
U0176,2008-08-09 22:37:00,train,sensor_079,0.037,0,warning,rule3
U0176,2008-08-09 22:37:00,train,sensor_103,-0.0019,0,alarm,"rule2, rule3, rule4"
U0176,2008-08-09 22:37:00,train,sensor_129,-0.0946,0,warning,rule4
U0176,2008-08-09 22:37:00,train,sensor_510,252.6316,0,warning,"rule3, rule4"
U0177,2008-08-09 23:17:00,train,sensor_079,-0.0357,0,warning,rule3
U0177,2008-08-09 23:17:00,train,sensor_103,-0.0052,0,alarm,"rule2, rule3, rule4"
U0177,2008-08-09 23:17:00,train,sensor_129,0.0,0,warning,rule4
U0177,2008-08-09 23:17:00,train,sensor_510,126.9231,0,warning,"rule3, rule4"
U0178,2008-08-09 23:34:00,train,sensor_028,63.3111,0,warning,rule4
U0178,2008-08-09 23:34:00,train,sensor_059,-10.8745,0,alarm,rule2
U0178,2008-08-09 23:34:00,train,sensor_103,-0.0043,0,warning,"rule3, rule4"
U0178,2008-08-09 23:34:00,train,sensor_129,0.1419,0,warning,rule4
U0178,2008-08-09 23:34:00,train,sensor_510,41.6185,0,warning,rule3
U0179,2008-08-10 00:09:00,train,sensor_028,68.1556,0,warning,rule4
U0179,2008-08-10 00:09:00,train,sensor_059,-13.3573,0,alarm,rule2
U0179,2008-08-10 00:09:00,train,sensor_103,-0.0059,0,warning,"rule3, rule4"
U0179,2008-08-10 00:09:00,train,sensor_129,-0.0946,0,warning,rule4
U0179,2008-08-10 00:09:00,train,sensor_510,84.5666,0,warning,rule3
U0180,2008-08-10 00:46:00,train,sensor_028,68.0444,0,warning,rule4
U0180,2008-08-10 00:46:00,train,sensor_059,-2.2809,0,alarm,rule2
U0180,2008-08-10 00:46:00,train,sensor_103,-0.0052,0,warning,"rule3, rule4"
U0180,2008-08-10 00:46:00,train,sensor_129,0.0,0,warning,rule4
U0180,2008-08-10 00:46:00,train,sensor_510,89.3204,0,warning,rule3
U0181,2008-08-10 06:00:00,train,sensor_028,62.7889,1,warning,rule4
U0181,2008-08-10 06:00:00,train,sensor_103,-0.0062,1,warning,"rule3, rule4"
U0181,2008-08-10 06:00:00,train,sensor_129,0.7569,1,warning,rule4
U0182,2008-08-10 06:41:00,train,sensor_103,-0.0052,0,warning,"rule3, rule4"
U0182,2008-08-10 06:41:00,train,sensor_129,0.1419,0,warning,rule4
U0183,2008-08-10 07:01:00,train,sensor_103,-0.0048,1,warning,"rule3, rule4"
U0183,2008-08-10 07:01:00,train,sensor_129,0.0,1,warning,rule4
U0184,2008-08-10 11:16:00,train,sensor_103,-0.0047,0,warning,"rule3, rule4"
U0184,2008-08-10 11:16:00,train,sensor_129,0.0946,0,warning,rule4
U0185,2008-08-10 11:49:00,train,sensor_059,-11.4709,0,alarm,rule2
U0185,2008-08-10 11:49:00,train,sensor_103,-0.0037,0,warning,"rule3, rule4"
U0185,2008-08-10 11:49:00,train,sensor_129,-0.0946,0,warning,rule4
U0186,2008-08-10 12:22:00,train,sensor_021,-4592.0,0,alarm,rule2
U0186,2008-08-10 12:22:00,train,sensor_059,3.8964,0,alarm,rule2
U0186,2008-08-10 12:22:00,train,sensor_103,-0.0054,0,warning,"rule3, rule4"
U0186,2008-08-10 12:22:00,train,sensor_129,0.1419,0,warning,rule4
U0186,2008-08-10 12:22:00,train,sensor_510,64.9652,0,warning,rule4
U0187,2008-08-10 15:59:00,train,sensor_021,-1480.75,1,alarm,rule2
U0187,2008-08-10 15:59:00,train,sensor_103,-0.0047,1,warning,"rule3, rule4"
U0187,2008-08-10 15:59:00,train,sensor_129,0.2365,1,warning,rule4
U0187,2008-08-10 15:59:00,train,sensor_510,74.6667,1,warning,rule4
U0188,2008-08-10 19:07:00,train,sensor_021,-5753.5,0,alarm,rule2
U0188,2008-08-10 19:07:00,train,sensor_103,-0.0018,0,warning,"rule3, rule4"
U0188,2008-08-10 19:07:00,train,sensor_129,0.7569,0,warning,rule4
U0188,2008-08-10 19:07:00,train,sensor_510,126.8966,0,warning,rule4
U0189,2008-08-10 20:07:00,train,sensor_103,-0.0049,1,warning,"rule3, rule4"
U0189,2008-08-10 20:07:00,train,sensor_129,0.1419,1,warning,rule4
U0189,2008-08-10 20:07:00,train,sensor_510,123.5443,1,warning,rule4
U0190,2008-08-10 22:26:00,train,sensor_021,-7150.25,1,alarm,rule1
U0190,2008-08-10 22:26:00,train,sensor_028,63.1333,1,warning,rule3
U0190,2008-08-10 22:26:00,train,sensor_103,-0.0054,1,warning,"rule3, rule4"
U0190,2008-08-10 22:26:00,train,sensor_129,0.1419,1,warning,rule4
U0190,2008-08-10 22:26:00,train,sensor_510,171.1628,1,warning,rule4
U0191,2008-08-11 03:06:00,train,sensor_028,66.7,0,warning,rule3
U0191,2008-08-11 03:06:00,train,sensor_059,10.0236,0,warning,rule3
U0191,2008-08-11 03:06:00,train,sensor_103,-0.0062,0,warning,"rule3, rule4"
U0191,2008-08-11 03:06:00,train,sensor_510,60.1626,0,warning,rule4
U0192,2008-08-11 04:09:00,train,sensor_103,-0.0067,0,warning,"rule3, rule4"
U0192,2008-08-11 04:09:00,train,sensor_510,56.7164,0,warning,rule4
U0193,2008-08-11 05:15:00,train,sensor_028,63.7556,0,warning,rule4
U0193,2008-08-11 05:15:00,train,sensor_103,-0.0055,0,warning,"rule3, rule4"
U0193,2008-08-11 05:15:00,train,sensor_510,101.8182,0,warning,rule4
U0194,2008-08-11 11:35:00,train,sensor_028,67.4,0,warning,rule4
U0194,2008-08-11 11:35:00,train,sensor_079,0.0293,0,warning,rule4
