unit_id,timestamp,period,fail,t2,spe,iso_score,t2_ratio,spe_ratio,iso_ratio,t2_alarm,spe_alarm,iso_alarm,mspc_alarm,n_flags,driver,top_sensors
U0272,2008-08-18 15:41:00,train,0,20.971785295656495,156.64378831981685,0.4061087138591208,0.08979455930732402,0.12341413534712198,0.8850632207434915,False,False,False,False,0,SPE,"sensor_212, sensor_432, sensor_171"
U0273,2008-08-18 16:19:00,train,0,16.699308524143486,102.12418859069898,0.39354127383937737,0.07150116351673072,0.08046005888988748,0.857674054835977,False,False,False,False,0,SPE,"sensor_101, sensor_418, sensor_095"
U0274,2008-08-18 17:13:00,train,1,77.49776183205586,317.94015554996844,0.4260915808350722,0.33182093335919655,0.25049387409615415,0.9286133835493051,False,False,False,False,0,T2,"sensor_114, sensor_521, sensor_135"
U0275,2008-08-18 17:16:00,train,0,15.917874335924312,97.01439510696181,0.3933630303041887,0.0681553091905685,0.07643423219505391,0.8572855953128319,False,False,False,False,0,SPE,"sensor_433, sensor_489, sensor_001"
U0276,2008-08-18 17:37:00,train,0,471.97465115676516,477.58443404691445,0.4868978656636503,2.020846351770885,0.3762719901973159,1.0611330869075952,True,False,True,True,2,T2,"sensor_200, sensor_202, sensor_197"
U0277,2008-08-18 19:24:00,train,0,10.282011557598091,121.0018003286294,0.3903980485008813,0.044024325234654806,0.09533306569752882,0.8508237877851278,False,False,False,False,0,SPE,"sensor_001, sensor_024, sensor_083"
U0278,2008-08-18 19:54:00,train,1,12.698169200212432,92.50300618104518,0.3976069084872704,0.05436954895676263,0.07287986741954275,0.8665345977719724,False,False,False,False,0,SPE,"sensor_562, sensor_407, sensor_418"
U0279,2008-08-18 23:00:00,train,0,21.41613521186841,80.4575105083691,0.3969185493011394,0.09169712527116494,0.063389644735221,0.8650344048986994,False,False,False,False,0,T2,"sensor_188, sensor_043, sensor_564"
U0280,2008-08-18 23:03:00,train,0,23.00954835701738,90.19056924967816,0.4087223383539254,0.0985196169735181,0.07105797963522319,0.8907592889002273,False,False,False,False,0,T2,"sensor_054, sensor_555, sensor_055"
U0281,2008-08-18 23:47:00,train,0,21.757303243190627,119.19138568232921,0.4029072164799846,0.09315789900074678,0.09390670362732194,0.8780859570579773,False,False,False,False,0,SPE,"sensor_247, sensor_484, sensor_040"
U0282,2008-08-19 01:10:00,train,0,43.333111745396565,112.62285563710978,0.40236175113027406,0.18553869485774296,0.08873158966508003,0.8768971834543992,False,False,False,False,0,T2,"sensor_034, sensor_039, sensor_035"
U0283,2008-08-19 03:59:00,train,1,49.065694229013786,171.7114801305744,0.40367902694369967,0.21008380203638194,0.13528544014923075,0.8797680215680636,False,False,False,False,0,T2,"sensor_114, sensor_521, sensor_248"
U0284,2008-08-19 04:58:00,train,0,20.55425754148143,140.29272036986572,0.4035950285649299,0.08800683736776689,0.1105317035910332,0.8795849575925464,False,False,False,False,0,SPE,"sensor_146, sensor_010, sensor_433"
U0285,2008-08-19 05:09:00,train,0,22.684329181119935,110.18343741728059,0.3875349004329709,0.09712713120436185,0.0868096577865202,0.8445839141651559,False,False,False,False,0,T2,"sensor_247, sensor_385, sensor_138"
U0286,2008-08-19 05:11:00,train,0,27.617197124566978,161.09828692448826,0.4035192023553103,0.11824811336484545,0.12692367823801576,0.8794197038390257,False,False,False,False,0,SPE,"sensor_214, sensor_483, sensor_115"
U0287,2008-08-19 05:11:00,train,0,35.55593053585622,172.8071892851816,0.42401196446322886,0.1522392618567522,0.13614871088187983,0.9240811194014025,False,False,False,False,0,T2,"sensor_496, sensor_146, sensor_224"
U0288,2008-08-19 05:40:00,train,0,31.374654317019,128.7513345550091,0.40563314053255267,0.13433635802097607,0.1014386513460252,0.8840267680751597,False,False,False,False,0,T2,"sensor_146, sensor_145, sensor_569"
U0289,2008-08-19 05:41:00,train,0,25.78980677649777,116.98779892544744,0.4011506655979227,0.1104238051967985,0.09217057506978418,0.8742577737956578,False,False,False,False,0,T2,"sensor_145, sensor_146, sensor_138"
U0290,2008-08-19 05:53:00,train,0,25.79266893387904,146.08073139148848,0.4010580868707901,0.11043606005050294,0.1150918740470411,0.8740560100225301,False,False,False,False,0,SPE,"sensor_563, sensor_145, sensor_146"
U0291,2008-08-19 05:54:00,train,0,28.295945845526287,87.12704727743858,0.4074796856461603,0.12115430096021311,0.06864433834515853,0.8880510825252669,False,False,False,False,0,T2,"sensor_055, sensor_589, sensor_050"
U0292,2008-08-19 05:56:00,train,1,16.545136394815383,142.29020610145224,0.41069018248680744,0.07084104716443543,0.11210545239445624,0.8950479594131528,False,False,False,False,0,SPE,"sensor_115, sensor_221, sensor_040"
U0293,2008-08-19 06:24:00,train,0,30.944054072320462,164.8608653670427,0.3998519922325535,0.13249266380681018,0.12988808155170165,0.8714274773941723,False,False,False,False,0,T2,"sensor_145, sensor_146, sensor_138"
U0294,2008-08-19 07:43:00,train,0,20.080289119644377,98.77725153371824,0.3936847261120375,0.08597745431980766,0.07782312481558393,0.85798669114771,False,False,False,False,0,T2,"sensor_247, sensor_316, sensor_053"
U0295,2008-08-19 07:58:00,train,1,16.566775895272414,110.16389901591356,0.3881719750812267,0.07093370066912166,0.08679426416678819,0.8459723387933329,False,False,False,False,0,SPE,"sensor_071, sensor_484, sensor_081"
U0296,2008-08-19 08:01:00,train,0,40.305958701761966,143.87208330872812,0.42841481211999494,0.17257738185186877,0.11335175784873115,0.9336765759738811,False,False,False,False,0,T2,"sensor_146, sensor_145, sensor_356"
U0297,2008-08-19 08:07:00,train,0,25.981417677708766,95.97905136411345,0.4054507921546516,0.1112442225427783,0.07561852124870086,0.8836293625599988,False,False,False,False,0,T2,"sensor_559, sensor_560, sensor_098"
U0298,2008-08-19 08:33:00,train,0,28.768969100359108,125.89174106067878,0.40767194719270367,0.12317963710165389,0.09918567813634711,0.8884700925533744,False,False,False,False,0,T2,"sensor_064, sensor_214, sensor_065"
U0299,2008-08-19 09:04:00,train,0,26.999383418971725,125.44629142283472,0.4261489137867304,0.11560283025490246,0.09883472402265464,0.928738333556822,False,False,False,False,0,T2,"sensor_146, sensor_145, sensor_051"
U0300,2008-08-19 09:05:00,train,0,27.073125969082454,136.43192457207334,0.4156800677012314,0.11591857255800352,0.10748991827514481,0.905922791024253,False,False,False,False,0,T2,"sensor_145, sensor_496, sensor_091"
U0301,2008-08-19 10:46:00,train,0,206.33103135524146,377.76106112903244,0.4132746515644343,0.8834442929284998,0.2976246631105821,0.9006804869795274,False,False,False,False,0,T2,"sensor_222, sensor_087, sensor_223"
U0302,2008-08-19 11:11:00,train,0,17.183114449938582,80.57322199513163,0.3908354190740871,0.0735726676488105,0.06348080974879546,0.8517769823238548,False,False,False,False,0,T2,"sensor_008, sensor_059, sensor_208"
U0303,2008-08-19 11:13:00,train,0,29.547769114963337,141.9669861173477,0.40111206467891114,0.12651421272857527,0.11185079872900906,0.8741736479137496,False,False,False,False,0,T2,"sensor_570, sensor_045, sensor_046"
U0304,2008-08-19 11:13:00,train,0,32.01959233705247,96.80137462500608,0.40752016183415607,0.13709777887633062,0.0762664008442306,0.8881392953217138,False,False,False,False,0,T2,"sensor_555, sensor_549, sensor_054"
U0305,2008-08-19 11:28:00,train,0,25.406553473744854,131.63272121554482,0.4039680491255058,0.10878283563037336,0.10370879462540451,0.8803979093157674,False,False,False,False,0,T2,"sensor_247, sensor_216, sensor_083"
U0306,2008-08-19 11:44:00,train,0,34.427858648952174,133.95926471080003,0.4212776494202676,0.1474092144133183,0.10554179647561619,0.9181220212686542,False,False,False,False,0,T2,"sensor_146, sensor_145, sensor_061"
U0307,2008-08-19 11:46:00,train,0,11.598209177320145,76.27701953290776,0.3785521872749248,0.049659867634031206,0.06009598282499167,0.825007212736796,False,False,False,False,0,SPE,"sensor_482, sensor_486, sensor_571"
U0308,2008-08-19 11:57:00,train,0,22.327111999465142,92.21185755913261,0.40254621762095266,0.095597640083244,0.07265048165317271,0.877299205131816,False,False,False,False,0,T2,"sensor_138, sensor_337, sensor_273"
U0309,2008-08-19 11:58:00,train,0,45.33186892615229,248.22199267731304,0.4078936167847938,0.19409674166577898,0.19556538391337375,0.8889531937438213,False,False,False,False,0,SPE,"sensor_041, sensor_144, sensor_180"
U0310,2008-08-19 12:30:00,train,0,33.723341510641276,121.7542913464099,0.41845579014491197,0.14439269459551404,0.09592592692306462,0.9119721314152749,False,False,False,False,0,T2,"sensor_145, sensor_064, sensor_065"
U0311,2008-08-19 15:33:00,train,0,24.13284874790207,115.44515534957662,0.39960418402063935,0.10332923437839046,0.0909551804147712,0.8708874103464125,False,False,False,False,0,T2,"sensor_146, sensor_145, sensor_138"
U0312,2008-08-19 18:12:00,train,0,46.737131221733264,138.03275096386045,0.4187905107244335,0.200113630870201,0.10875115312589992,0.9127016131132796,False,False,False,False,0,T2,"sensor_039, sensor_034, sensor_035"
U0313,2008-08-19 18:12:00,train,0,19.465581475432224,115.15749501726802,0.42409357349813254,0.08334547038345172,0.09072854294917922,0.9242589761003815,False,False,False,False,0,SPE,"sensor_117, sensor_558, sensor_171"
U0314,2008-08-19 18:30:00,train,0,54.63376126995731,132.53002076016446,0.42872819972320403,0.23392450606260098,0.104415745399734,0.9343595651144035,False,False,False,False,0,T2,"sensor_034, sensor_039, sensor_035"
U0315,2008-08-19 18:30:00,train,0,23.7530230690259,97.89575658972744,0.4009374714834615,0.10170294081456333,0.0771286259306146,0.873793143850155,False,False,False,False,0,T2,"sensor_247, sensor_210, sensor_385"
U0316,2008-08-19 19:38:00,train,0,30.345961856944967,82.72683256658397,0.4079312772028001,0.12993182188764812,0.0651775638263179,0.8890352699212528,False,False,False,False,0,T2,"sensor_208, sensor_210, sensor_059"
U0317,2008-08-19 20:53:00,train,0,19.675499909574732,200.89816567772723,0.4239039645022312,0.0842442748017963,0.1582806038840095,0.923845746975107,False,False,False,False,0,SPE,"sensor_145, sensor_589, sensor_010"
U0318,2008-08-20 00:05:00,train,0,23.065091862028364,127.3208940663287,0.40191499637055117,0.09875743671487691,0.10031165755987152,0.8759235372531999,False,False,False,False,0,SPE,"sensor_024, sensor_510, sensor_161"
U0319,2008-08-20 01:33:00,train,0,55.54754910353178,130.1762739089549,0.42904425097286475,0.2378370568855015,0.10256131098146674,0.9350483593396901,False,False,False,False,0,T2,"sensor_039, sensor_034, sensor_035"
U0320,2008-08-20 01:42:00,train,0,22.05738985911074,115.01336665827449,0.39335235992181844,0.09444277508786528,0.0906149892807256,0.8572623405471377,False,False,False,False,0,T2,"sensor_115, sensor_088, sensor_090"
U0321,2008-08-20 02:13:00,train,0,24.419875773580404,86.16997960006421,0.39660742462048915,0.10455819342583103,0.06789029835966813,0.8643563475152652,False,False,False,False,0,T2,"sensor_570, sensor_072, sensor_073"
U0322,2008-08-20 02:27:00,train,1,25.36080533971346,217.7467770133278,0.405939804489122,0.10858695657303186,0.17155503258677732,0.8846951038675833,False,False,False,False,0,SPE,"sensor_570, sensor_072, sensor_418"
U0323,2008-08-20 03:00:00,train,0,41.54736416003529,134.0564564274272,0.41075447723335856,0.17789268784398415,0.1056183704132048,0.8951880817831426,False,False,False,False,0,T2,"sensor_034, sensor_039, sensor_035"
U0324,2008-08-20 03:12:00,train,1,16.61591334413297,125.52637549998155,0.40056491293496904,0.07114409170182184,0.09889781945236915,0.8729811990245667,False,False,False,False,0,SPE,"sensor_117, sensor_001, sensor_247"
U0325,2008-08-20 06:36:00,train,0,17.680389755067022,103.55371261300772,0.4043687477837201,0.07570184340799928,0.08158633062439746,0.8812711819959241,False,False,False,False,0,SPE,"sensor_000, sensor_487, sensor_489"
U0326,2008-08-20 07:12:00,train,0,16.06841098157095,120.11082488951918,0.40059421079222257,0.0687998595502483,0.09463109746366047,0.8730450500452831,False,False,False,False,0,SPE,"sensor_131, sensor_079, sensor_418"
U0327,2008-08-20 08:40:00,train,1,14.953427283484316,105.82539414659328,0.39116173467763327,0.06402585159655846,0.08337610866321178,0.8524881464264641,False,False,False,False,0,SPE,"sensor_089, sensor_460, sensor_559"
U0328,2008-08-20 09:17:00,train,1,19.28703958587437,166.65174106372802,0.4071839303931705,0.08258101041665697,0.13129904957023134,0.887406520889848,False,False,False,False,0,SPE,"sensor_239, sensor_210, sensor_126"
U0329,2008-08-20 10:26:00,train,0,18.7320556899446,99.18716760524372,0.3994239775174984,0.08020474470274098,0.07814608328125203,0.8704946727797811,False,False,False,False,0,T2,"sensor_210, sensor_181, sensor_176"
U0330,2008-08-20 16:08:00,train,0,32.37937547580348,232.16569360845074,0.3953367292747156,0.1386382566151068,0.1829151901986208,0.8615870257131621,False,False,False,False,0,SPE,"sensor_131, sensor_432, sensor_023"
U0331,2008-08-20 16:16:00,train,0,31.325241998304424,112.56134169271323,0.40179559432394524,0.13412479008239683,0.08868312499028558,0.8756633154053893,False,False,False,False,0,T2,"sensor_054, sensor_210, sensor_053"
U0332,2008-08-20 17:09:00,train,0,21.158857621881673,98.55216309668197,0.3805569351131552,0.09059554390902433,0.07764578554709822,0.8293763102664251,False,False,False,False,0,T2,"sensor_210, sensor_001, sensor_086"
U0333,2008-08-20 17:35:00,train,0,27.74577954106411,137.6537380772815,0.42564853705978717,0.11879866265100575,0.10845254219351454,0.9276478249752034,False,False,False,False,0,T2,"sensor_546, sensor_368, sensor_228"
U0334,2008-08-20 17:36:00,train,0,23.708433781785075,83.29563555083567,0.39628527084267734,0.10151202357308046,0.0656257037062151,0.8636542535920512,False,False,False,False,0,T2,"sensor_091, sensor_102, sensor_051"
U0335,2008-08-20 18:29:00,train,0,34.337128743716406,141.02369390030213,0.4179185093838294,0.14702073762215412,0.11110761194455347,0.9108011951003939,False,False,False,False,0,T2,"sensor_549, sensor_555, sensor_546"
U0336,2008-08-20 18:35:00,train,0,39.90427812199634,111.28294736507277,0.4279535937426566,0.17085751250675227,0.0876759230305354,0.9326714081245284,False,False,False,False,0,T2,"sensor_368, sensor_367, sensor_356"
U0337,2008-08-20 19:20:00,train,1,24.54485813978084,118.16813982399003,0.420210859914722,0.10509332843393542,0.09310052417897621,0.9157970867784254,False,False,False,False,0,T2,"sensor_070, sensor_061, sensor_066"
U0338,2008-08-20 20:19:00,train,0,60.9235155347029,155.14651686690948,0.4108270593897197,0.26085524678838773,0.12223448779312372,0.8953462655277539,False,False,False,False,0,T2,"sensor_549, sensor_123, sensor_131"
U0339,2008-08-20 21:33:00,train,0,37.08062528265312,192.47124565997626,0.42241387666188224,0.15876752308662354,0.1516413297781845,0.9205982866321913,False,False,False,False,0,T2,"sensor_131, sensor_123, sensor_121"
U0340,2008-08-20 21:41:00,train,0,38.71964400807181,152.23277037547714,0.4046609883182812,0.16578528347614577,0.11993884934031353,0.8819080837414999,False,False,False,False,0,T2,"sensor_123, sensor_131, sensor_121"
U0341,2008-08-20 21:58:00,train,0,26.759256428277602,107.10101857944514,0.3996114988564072,0.11457468234077908,0.08438112832020994,0.870903352117379,False,False,False,False,0,T2,"sensor_589, sensor_176, sensor_071"
U0342,2008-08-20 22:13:00,train,0,50.378021945760366,216.42064206117936,0.40853259519802854,0.21570277473378274,0.17051021746688985,0.8903457673899984,False,False,False,False,0,T2,"sensor_570, sensor_345, sensor_072"
U0343,2008-08-20 22:45:00,train,0,29.342778890988207,93.7301706095495,0.3972435394505777,0.1256365093492655,0.07384670714231167,0.8657426803396238,False,False,False,False,0,T2,"sensor_102, sensor_092, sensor_098"
U0344,2008-08-20 23:18:00,train,0,15.984486562930686,92.45396013171057,0.38753450731694267,0.06844052170272195,0.07284122576106558,0.8445830574178708,False,False,False,False,0,SPE,"sensor_488, sensor_058, sensor_146"
U0345,2008-08-20 23:43:00,train,1,23.67333660032835,94.37485146377634,0.4005635703304281,0.10136174852985425,0.07435462852912599,0.8729782729856549,False,False,False,False,0,T2,"sensor_247, sensor_102, sensor_385"
U0346,2008-08-21 02:11:00,train,0,34.39780020808757,123.33341596892681,0.41914040467241087,0.14728051366548728,0.09717006371255146,0.9134641632727498,False,False,False,False,0,T2,"sensor_510, sensor_045, sensor_247"
U0347,2008-08-21 02:46:00,train,0,13.773556643697118,102.24811365919544,0.3777002176548549,0.058974018257348916,0.08055769509583201,0.8231504513569448,False,False,False,False,0,SPE,"sensor_080, sensor_432, sensor_159"
U0348,2008-08-21 04:22:00,train,0,193.45736001822894,198.5698497230872,0.4316737729673405,0.8283232992659437,0.1564462055753441,0.9407790741114345,False,False,False,False,0,T2,"sensor_072, sensor_073, sensor_570"
U0349,2008-08-21 04:29:00,train,0,44.284852210013206,169.6767466419246,0.4302832557710962,0.18961374685691154,0.13368234514714328,0.937748615551429,False,False,False,False,0,T2,"sensor_549, sensor_555, sensor_214"
U0350,2008-08-21 05:06:00,train,0,31.33358429430117,172.09631655637946,0.418209124145705,0.13416050915838765,0.13558863924349576,0.9114345536774533,False,False,False,False,0,SPE,"sensor_160, sensor_214, sensor_022"
U0351,2008-08-21 05:15:00,train,0,30.785918045407747,122.27887048015381,0.4143403083093466,0.1318155752973174,0.09633922438545724,0.9030029527594325,False,False,False,False,0,T2,"sensor_218, sensor_356, sensor_083"
U0352,2008-08-21 06:10:00,train,1,21.70757921312474,124.38508462909601,0.4038065428888457,0.09294499641263591,0.09799863648749903,0.8800459266443537,False,False,False,False,0,SPE,"sensor_171, sensor_120, sensor_215"
U0353,2008-08-21 11:22:00,train,0,27.787542252136227,134.61536764213972,0.40477775454975423,0.11897747738629566,0.10605871691554249,0.8821625611594296,False,False,False,False,0,T2,"sensor_135, sensor_270, sensor_210"
U0354,2008-08-21 12:00:00,train,0,18.507642492773908,112.35855685650662,0.39387347536817224,0.07924387828824153,0.0885233579450016,0.8583980465775409,False,False,False,False,0,SPE,"sensor_131, sensor_210, sensor_587"
U0355,2008-08-21 12:31:00,train,0,24.44986762706264,95.36768875149974,0.400585446298841,0.10468660906752678,0.07513685013343625,0.8730259489266029,False,False,False,False,0,T2,"sensor_559, sensor_188, sensor_092"
U0356,2008-08-21 12:33:00,train,0,21.733723384481284,131.1877411727072,0.42187652450839785,0.09305693749501492,0.10335821048911302,0.9194271947264873,False,False,False,False,0,SPE,"sensor_171, sensor_562, sensor_082"
U0357,2008-08-21 12:43:00,train,0,36.06569183851498,205.73535461857176,0.405937345614606,0.15442189871283574,0.16209165504057466,0.8846897450576778,False,False,False,False,0,SPE,"sensor_114, sensor_248, sensor_547"
U0358,2008-08-21 12:52:00,train,0,21.878650086418098,103.27593638910884,0.3921705618077914,0.09367746784800188,0.08136748050043036,0.8546867591587703,False,False,False,False,0,T2,"sensor_316, sensor_053, sensor_030"
U0359,2008-08-21 13:11:00,train,0,21.054035362484033,117.24767890799279,0.410908543383816,0.0901467281093433,0.09237532537417785,0.8955238497159103,False,False,False,False,0,SPE,"sensor_086, sensor_255, sensor_586"
U0360,2008-08-21 13:19:00,train,0,21.993617518343417,83.99914850911904,0.4018177617644224,0.09416972207142113,0.06617997684007708,0.8757116265732979,False,False,False,False,0,T2,"sensor_555, sensor_549, sensor_176"
U0361,2008-08-21 13:29:00,train,0,22.75044662696377,112.37794547388835,0.4127815491748704,0.09741022521988674,0.08853863355519596,0.8996058319076957,False,False,False,False,0,T2,"sensor_480, sensor_048, sensor_061"
U0362,2008-08-21 13:45:00,train,0,28.49283967957547,118.50263212632296,0.40826584388835246,0.12199733815564147,0.09336405890777379,0.8897644162265724,False,False,False,False,0,T2,"sensor_181, sensor_210, sensor_485"
U0363,2008-08-21 14:47:00,train,0,62.46102457878447,141.45883603752713,0.4338075780828433,0.2674383747909867,0.11145044514078005,0.9454294358582178,False,False,False,False,0,T2,"sensor_039, sensor_034, sensor_247"
U0364,2008-08-21 15:05:00,train,0,14.401908355569143,97.06298870692463,0.39505679804445565,0.061664421781041145,0.076472517384573,0.8609769505589352,False,False,False,False,0,SPE,"sensor_483, sensor_238, sensor_086"
U0365,2008-08-21 15:06:00,train,0,29.084305623550552,106.59515313350738,0.4134431158183592,0.12452980847401406,0.08398257471472045,0.9010476337805453,False,False,False,False,0,T2,"sensor_225, sensor_250, sensor_483"
U0366,2008-08-21 15:32:00,train,0,18.106273399517914,108.16931332390529,0.39403957931315914,0.07752534262995561,0.08522280020262281,0.8587600493800203,False,False,False,False,0,SPE,"sensor_547, sensor_010, sensor_486"
U0367,2008-08-21 15:48:00,train,0,34.529074456010285,139.99210844800916,0.4044868942064245,0.14784258852341853,0.11029486202323852,0.881528667368263,False,False,False,False,0,T2,"sensor_225, sensor_250, sensor_210"
U0368,2008-08-21 15:50:00,train,0,136.63412356576387,338.7578369700251,0.44841161410860203,0.5850241521627287,0.26689539361981796,0.9772571083993588,False,False,False,False,0,T2,"sensor_184, sensor_460, sensor_188"
U0369,2008-08-21 16:19:00,train,1,27.61036762953015,164.92839391528003,0.4159494239700697,0.1182188716246465,0.1299412849214704,0.9065098193708256,False,False,False,False,0,SPE,"sensor_166, sensor_589, sensor_482"
U0370,2008-08-21 16:36:00,train,0,18.09408446537681,127.26877327958653,0.40302376876971135,0.0774731534646463,0.10027059342385698,0.8783399682165912,False,False,False,False,0,SPE,"sensor_008, sensor_484, sensor_145"
U0371,2008-08-21 17:25:00,train,0,20.252774408889827,107.09738061640888,0.4011052113259714,0.08671598183744343,0.08437826209699509,0.8741587118869697,False,False,False,False,0,T2,"sensor_225, sensor_250, sensor_176"
U0372,2008-08-21 17:44:00,train,0,26.74983888576884,157.64305747158244,0.43589767626838494,0.11453435939891168,0.12420142439105403,0.9499845438099456,False,False,False,False,0,SPE,"sensor_153, sensor_115, sensor_571"
U0373,2008-08-21 18:04:00,train,0,25.593236276949625,92.77427239527572,0.40305539922545786,0.10958215241755695,0.07309358853569577,0.8784089028443922,False,False,False,False,0,T2,"sensor_560, sensor_558, sensor_135"
U0374,2008-08-21 18:05:00,train,1,21.85226722015587,98.36934123591467,0.39320920994179337,0.09356450474944433,0.07750174662853554,0.8569503630444478,False,False,False,False,0,T2,"sensor_091, sensor_098, sensor_101"
U0375,2008-08-21 18:39:00,train,0,17.477408949402488,110.01790979217965,0.4079887271792942,0.0748327437230875,0.08667924438840839,0.8891604749697836,False,False,False,False,0,SPE,"sensor_171, sensor_084, sensor_413"
U0376,2008-08-21 18:53:00,train,0,603.9767614993829,539.3209928731586,0.43424814589755695,2.5860376866405503,0.4249120550768229,0.9463895983854903,True,False,False,True,1,T2,"sensor_248, sensor_114, sensor_521"
U0377,2008-08-21 19:12:00,train,0,19.34968815465729,104.46201339646845,0.4052890705159214,0.08284925179648178,0.08230194888815556,0.883276910446676,False,False,False,False,0,T2,"sensor_091, sensor_102, sensor_092"
U0378,2008-08-21 19:12:00,train,0,21.55411421904282,119.8232058143761,0.404085816082193,0.09228790779006923,0.09440449250313915,0.8806545676893154,False,False,False,False,0,SPE,"sensor_039, sensor_488, sensor_001"
U0379,2008-08-21 19:46:00,train,0,50.436530477622796,116.30769800754184,0.4288571993205896,0.21595328978341916,0.0916347474596862,0.9346407036254483,False,False,False,False,0,T2,"sensor_108, sensor_210, sensor_225"
U0380,2008-08-21 20:19:00,train,0,19.209425441381562,75.88502663743088,0.38649499429951784,0.0822486911695116,0.059787145399796605,0.8423175686267931,False,False,False,False,0,T2,"sensor_054, sensor_053, sensor_483"
U0381,2008-08-21 20:21:00,train,0,30.807219059476104,146.92920874428137,0.42406732680278625,0.1319067795102207,0.11576035953235608,0.924201774705966,False,False,False,False,0,T2,"sensor_247, sensor_219, sensor_480"
U0382,2008-08-21 20:37:00,train,0,18.13357933143431,99.54068528620172,0.41430772202223576,0.07764225800403281,0.07842460743719414,0.902931935016552,False,False,False,False,0,SPE,"sensor_088, sensor_419, sensor_115"
U0383,2008-08-21 21:32:00,train,0,26.78507926916563,93.23988621450647,0.40119825649837787,0.11468524758760545,0.07346042929920381,0.8743614922193151,False,False,False,False,0,T2,"sensor_560, sensor_558, sensor_559"
U0384,2008-08-21 22:25:00,train,0,22.236348988882344,149.03686055499068,0.39616798215798776,0.09520902154544235,0.1174209043175755,0.863398637552588,False,False,False,False,0,SPE,"sensor_587, sensor_572, sensor_586"
U0385,2008-08-21 22:41:00,train,0,56.90453950700368,126.70310786788534,0.41964106499557935,0.24364726109778972,0.09982492552709785,0.9145552899169215,False,False,False,False,0,T2,"sensor_039, sensor_034, sensor_035"
U0386,2008-08-21 23:08:00,train,0,140.45461631626753,253.16871853046746,0.4632525284843189,0.6013822951644766,0.19946273535331638,1.009601027719216,False,False,True,False,1,T2,"sensor_098, sensor_094, sensor_367"
U0387,2008-08-21 23:27:00,train,0,52.29600667006988,110.40516018366755,0.42402844170335263,0.22391497940065114,0.08698434536139263,0.9241170294883206,False,False,False,False,0,T2,"sensor_034, sensor_039, sensor_035"
U0388,2008-08-21 23:53:00,train,0,35.36298196956408,134.47674358822638,0.42546071221019255,0.15141311705148516,0.10594949989560488,0.9272384841739726,False,False,False,False,0,T2,"sensor_496, sensor_224, sensor_065"
U0389,2008-08-21 23:57:00,train,0,10.659246831639305,93.9534720331813,0.38476870487417086,0.04563952750332976,0.07402263848574314,0.838555336429867,False,False,False,False,0,SPE,"sensor_088, sensor_040, sensor_180"
U0390,2008-08-22 00:43:00,train,0,18.310315934931925,130.18552729803764,0.4072529512115651,0.07839898830623691,0.10256860140150144,0.8875569431431558,False,False,False,False,0,SPE,"sensor_131, sensor_023, sensor_484"
U0391,2008-08-22 00:44:00,train,0,19.46631787545278,103.03510778784239,0.4066746514957956,0.08334862341569899,0.08117774010975828,0.8862966111396137,False,False,False,False,0,T2,"sensor_316, sensor_180, sensor_048"
U0392,2008-08-22 00:47:00,train,0,28.16186636094705,93.86841719814272,0.4032244945562542,0.12058021496513863,0.07395562677059012,0.8787774249986329,False,False,False,False,0,T2,"sensor_549, sensor_546, sensor_555"
U0393,2008-08-22 01:04:00,train,1,19.78781652515862,140.94759602451612,0.40917824707106065,0.08472517906707763,0.11104765710279038,0.8917528850083195,False,False,False,False,0,SPE,"sensor_131, sensor_171, sensor_487"
U0394,2008-08-22 01:26:00,train,0,28.065132317458414,169.73719773651794,0.4188725312215993,0.12016603035078074,0.13372997243993315,0.9128803665428692,False,False,False,False,0,SPE,"sensor_570, sensor_221, sensor_073"
U0395,2008-08-22 01:27:00,train,0,12.013529533825704,136.3907501168515,0.39856468654946675,0.051438138194120395,0.10745747836901066,0.8686219554364498,False,False,False,False,0,SPE,"sensor_145, sensor_008, sensor_000"
U0396,2008-08-22 01:54:00,train,0,41.49636907483607,258.3004352327244,0.41104156178302736,0.17767434299933937,0.20350583458149882,0.8958137467036046,False,False,False,False,0,SPE,"sensor_041, sensor_160, sensor_000"
U0397,2008-08-22 02:01:00,train,0,35.235801027016315,124.45420755563586,0.4284389534855278,0.15086856843402757,0.09805309601189562,0.9337291890649143,False,False,False,False,0,T2,"sensor_098, sensor_094, sensor_101"
U0398,2008-08-22 02:25:00,train,0,17.6614388033842,112.28013451161613,0.4007367041888298,0.07562070141980784,0.0884615717357279,0.8733555966064179,False,False,False,False,0,SPE,"sensor_001, sensor_040, sensor_099"
U0399,2008-08-22 02:52:00,train,0,18.325027105250673,89.20419883752588,0.3922935746212383,0.07846197689004339,0.0702808530548878,0.8549548502219427,False,False,False,False,0,T2,"sensor_151, sensor_053, sensor_278"
U0400,2008-08-22 03:18:00,train,0,62.137495561993525,196.92799191501868,0.4322869833481485,0.26605312574917567,0.15515264351380872,0.9421154895492464,False,False,False,False,0,T2,"sensor_367, sensor_227, sensor_094"
U0401,2008-08-22 03:58:00,train,0,10.74616126719071,91.72735829874952,0.38843651071438096,0.04601166765867455,0.07226876171433659,0.8465488611665074,False,False,False,False,0,SPE,"sensor_562, sensor_118, sensor_548"
U0402,2008-08-22 04:40:00,train,0,13.545986298488376,85.09326784997438,0.3810563807261381,0.057999633932345036,0.06704199501434734,0.8304647896014591,False,False,False,False,0,SPE,"sensor_010, sensor_001, sensor_589"
